bird_id,telem_pt,pt_id,dt,latitude,longitude,Y,X,interval,T,distMoved,speed,daysSinceCap,distFromCap,territory
NNP1,15,NNP1_p15,12-07-14 16:36,37.215511,-76.558903,4119917.534,361682.9195,0.4,1013.433333,50.27927122,125.698178,43,329.1649407,1
NNP1,16,NNP1_p16,12-07-14 16:58,37.215602,-76.5593,4119928.21,361647.8587,0.366666667,1013.8,36.65019335,99.95507277,43,352.0365404,1
NNP1,17,NNP1_p17,12-07-14 17:20,37.215741,-76.55937,4119943.734,361641.9013,0.366666667,1014.166667,16.62784384,45.34866502,43,349.2204136,1
NNP1,18,NNP1_p18,12-07-14 17:40,37.215709,-76.559483,4119940.349,361631.816,0.333333333,1014.5,10.63820949,31.91462846,43,359.6740282,1
NNP1,19,NNP1_p19,12-07-14 18:05,37.215653,-76.558233,4119932.31,361742.63,0.416666667,1014.916667,111.1052119,266.6525086,43,273.6029548,1
NNP1,20,NNP1_p20,12-07-14 18:35,37.214073,-76.558721,4119757.724,361696.4432,0.5,1015.416667,180.5920593,361.1841186,43,436.0343064,1
NNP1,21,NNP1_p21,12-07-14 19:12,37.214902,-76.558893,4119849.952,361682.6947,0.616666667,1016.033333,93.24711918,151.2115446,43,373.8324862,1
NNP1,22,NNP1_p22,12-07-14 19:55,37.216784,-76.558514,4120058.203,361719.7609,0.716666667,1016.75,211.5239518,295.1497002,43,233.4373527,1
NNP1,23,NNP1_p23,14-07-14 14:56,37.215634,-76.558474,4119930.554,361721.2106,43.01666667,1059.766667,127.6572318,2.967622591,45,290.9994626,1
NNP1,24,NNP1_p24,14-07-14 15:31,37.215621,-76.559193,4119930.162,361657.3878,0.583333333,1060.35,63.82400382,109.412578,45,342.9427747,1
NNP1,25,NNP1_p25,14-07-14 15:51,37.215559,-76.559558,4119923.816,361624.887,0.333333333,1060.683333,33.11455445,99.34366336,45,373.9301745,1
NNP1,26,NNP1_p26,14-07-14 16:12,37.215889,-76.559553,4119960.422,361625.9335,0.35,1061.033333,36.62095573,104.6313021,45,355.6429473,1
NNP1,27,NNP1_p27,14-07-14 16:32,37.215851,-76.559435,4119956.034,361636.3346,0.333333333,1061.366667,11.28881859,33.86645578,45,348.2910075,1
NNP1,28,NNP1_p28,14-07-14 16:52,37.216101,-76.559719,4119984.186,361611.5913,0.333333333,1061.7,37.4802081,112.4406243,45,359.2791885,1
NNP1,29,NNP1_p29,14-07-14 17:12,37.215811,-76.559418,4119951.571,361637.77,0.333333333,1062.033333,41.82179526,125.4653858,45,349.084255,1
NNP1,30,NNP1_p30,14-07-14 17:35,37.21594,-76.559633,4119966.197,361618.9281,0.383333333,1062.416667,23.8524018,62.22365687,45,359.531789,1
NNP1,31,NNP1_p31,14-07-14 17:57,37.215454,-76.559005,4119911.359,361673.7646,0.366666667,1062.783333,77.55158268,211.5043164,45,340.193997,1
NNP1,32,NNP1_p32,14-07-14 18:17,37.215672,-76.55951,4119936.283,361629.3526,0.333333333,1063.116667,50.92770876,152.7831263,45,363.8109083,1
NNP1,33,NNP1_p33,14-07-14 18:37,37.21609,-76.55966,4119982.879,361616.8064,0.333333333,1063.45,48.25551109,144.7665333,45,354.9133719,1
NNP1,34,NNP1_p34,14-07-14 18:59,37.2158,-76.559719,4119950.79,361611.0413,0.366666667,1063.816667,32.60276521,88.91663238,45,373.2490988,1
NNP1,35,NNP1_p35,14-07-14 19:22,37.216036,-76.559526,4119976.692,361628.5979,0.383333333,1064.2,31.29133758,81.6295763,45,346.4266097,1
NNP1,36,NNP1_p36,15-07-14 14:26,37.215559,-76.55922,4119923.323,361654.8788,19.06666667,1083.266667,59.48895583,3.120050131,46,348.7728696,1
NNP1,37,NNP1_p37,15-07-14 14:51,37.215334,-76.55922,4119898.359,361654.4678,0.416666667,1083.683333,24.96738306,59.92171935,46,363.4345058,1
NNP1,38,NNP1_p38,15-07-14 15:20,37.215747,-76.559349,4119944.369,361643.7756,0.483333333,1084.166667,47.23603752,97.72973281,46,347.2759899,1
NNP1,39,NNP1_p39,16-07-14 15:07,37.215736,-76.559333,4119943.125,361645.1752,23.78333333,1107.95,1.872542699,0.0787334,47,346.6738292,1
NNP1,40,NNP1_p40,16-07-14 15:28,37.215709,-76.559279,4119940.051,361649.9175,0.35,1108.3,5.65144984,16.14699954,47,344.1191897,1
NNP1,41,NNP1_p41,16-07-14 15:48,37.215052,-76.559772,4119867.878,361604.9717,0.333333333,1108.633333,85.02391938,255.0717581,47,421.372446,1
NNP1,42,NNP1_p42,16-07-14 16:12,37.215551,-76.559204,4119922.412,361656.2839,0.4,1109.033333,74.8792296,187.198074,47,348.1040088,1
NNP1,43,NNP1_p43,16-07-14 16:33,37.215438,-76.558855,4119909.365,361687.0454,0.35,1109.383333,33.41398048,95.46851565,47,330.8935475,1
NNP1,44,NNP1_p44,16-07-14 16:54,37.215827,-76.559408,4119953.331,361638.6865,0.35,1109.733333,65.35742012,186.7354861,47,347.4515701,1
NNP1,45,NNP1_p45,16-07-14 17:15,37.215674,-76.559317,4119936.223,361646.4817,0.35,1110.083333,18.80023423,53.71495494,47,349.0283771,1
NNP1,46,NNP1_p46,16-07-14 17:40,37.215814,-76.559451,4119951.952,361634.8473,0.416666667,1110.5,19.56427112,46.95425068,47,351.4916149,1
NNP1,47,NNP1_p47,16-07-14 18:00,37.215634,-76.559424,4119931.942,361636.9142,0.333333333,1110.833333,20.11646529,60.34939586,47,359.4396323,1
NNP1,48,NNP1_p48,16-07-14 18:21,37.214899,-76.558957,4119849.712,361677.0103,0.35,1111.183333,91.48480822,261.3851663,47,378.0283422,1
NNP1,49,NNP1_p49,16-07-14 18:42,37.21561,-76.559204,4119928.958,361656.3917,0.35,1111.533333,81.88440134,233.9554324,47,344.4313746,1
NNP1,50,NNP1_p50,17-07-14 08:56,37.215696,-76.559,4119938.201,361674.6503,14.23333333,1125.766667,20.46483626,1.43781051,48,324.0810065,1
NNP18,1,NNP18_p1,21-05-14 11:25,37.21311,-76.556554,4119647.719,361886.9758,NA,0,NA,NA,1,38.68216779,1
NNP18,2,NNP18_p2,27-05-14 11:36,37.213912,-76.557723,4119738.405,361784.7069,144.1833333,144.1833333,136.6853266,0.947996717,7,105.5239077,1
NNP18,3,NNP18_p3,31-05-14 11:25,37.214125,-76.558094,4119762.578,361752.1749,95.81666667,240,40.52980327,0.42299325,11,144.928905,1
NNP18,4,NNP18_p4,31-05-14 11:55,37.214594,-76.55802,4119814.505,361759.5973,0.5,240.5,52.4547934,104.9095868,11,183.1020484,1
NNP18,5,NNP18_p5,02-06-14 17:57,37.219934,-76.55907,4120408.503,361676.1796,54.03333333,294.5333333,599.8267556,11.10105038,13,773.3722117,1
NNP18,7,NNP18_p7,07-06-14 15:55,37.213858,-76.557026,4119731.397,361846.4567,117.9666667,412.5,698.1882454,5.918521436,18,76.76664016,1
NNP18,8,NNP18_p8,13-06-14 10:46,37.215698,-76.556629,4119934.962,361885.0398,138.85,551.35,207.1892006,1.492180054,24,282.6092876,1
NNP18,9,NNP18_p9,13-06-14 12:15,37.216122,-76.556318,4119981.551,361913.4088,1.483333333,552.8333333,54.54663218,36.77301046,24,333.1809891,1
NNP18,10,NNP18_p10,13-06-14 13:18,37.215736,-76.556827,4119939.467,361867.54,1.05,553.8833333,62.24957726,59.28531168,24,285.4048264,1
NNP18,11,NNP18_p11,18-06-14 10:13,37.216449,-76.556785,4120018.512,361872.5671,116.9166667,670.8,79.20469531,0.677445719,29,364.6094253,1
NNP18,12,NNP18_p12,18-06-14 10:53,37.214625,-76.556849,4119816.236,361863.5616,0.666666667,671.4666667,202.476367,303.7145505,29,162.2277829,1
NNP18,13,NNP18_p13,21-06-14 11:27,37.216704,-76.55701,4120047.132,361853.0675,72.56666667,744.0333333,231.1343526,3.18513118,32,392.4838829,1
NNP18,14,NNP18_p14,21-06-14 11:42,37.215237,-76.556956,4119884.292,361855.1833,0.25,744.2833333,162.8537448,651.4149794,32,229.7073182,1
NNP18,15,NNP18_p15,21-06-14 12:17,37.214985,-76.552734,4119850.183,362229.3577,0.583333333,744.8666667,375.7258382,644.1014369,32,427.7331843,1
NNP18,16,NNP18_p16,21-06-14 12:31,37.218204,-76.556377,4120212.632,361911.9697,0.233333333,745.1,481.7721662,2064.737855,32,561.5126419,1
NNP18,17,NNP18_p17,21-06-14 12:55,37.215712,-76.55687,4119936.867,361863.6807,0.4,745.5,279.9610022,699.9025055,32,282.5826069,1
NNP18,18,NNP18_p18,21-06-14 13:23,37.215197,-76.55708,4119880.035,361844.1074,0.466666667,745.9666667,60.10815499,128.8031893,32,225.4164531,1
NNP18,19,NNP18_p19,21-06-14 13:54,37.217345,-76.557455,4120118.899,361814.7514,0.516666667,746.4833333,240.6611419,465.7957586,32,465.4849999,1
NNP18,20,NNP18_p20,21-06-14 14:14,37.218145,-76.556393,4120206.109,361910.4424,0.333333333,746.8166667,129.4695006,388.4085017,32,554.8599601,1
NNP18,21,NNP18_p21,21-06-14 14:34,37.216077,-76.556506,4119976.833,361896.645,0.333333333,747.15,229.6907757,689.072327,32,325.6783112,1
NNP18,22,NNP18_p22,21-06-14 15:09,37.212646,-76.557477,4119597.585,361804.226,0.583333333,747.7333333,390.3464065,669.1652683,32,72.50202996,1
NNP18,23,NNP18_p23,21-06-14 15:20,37.211546,-76.55635,4119473.898,361902.2267,0.183333333,747.9166667,157.805612,860.7578835,32,188.4668903,1
NNP18,24,NNP18_p24,22-06-14 13:06,37.215954,-76.556475,4119963.141,361899.1714,21.76666667,769.6833333,489.25254,22.47714579,33,312.5367699,1
NNP18,25,NNP18_p25,22-06-14 13:33,37.215589,-76.556828,4119923.159,361867.1831,0.45,770.1333333,51.20362937,113.785843,33,269.1092074,1
NNP18,26,NNP18_p26,22-06-14 13:59,37.216567,-76.5558,4120030.168,361960.1832,0.433333333,770.5666667,141.7742737,327.1714008,33,391.6344194,1
NNP18,28,NNP18_p28,22-06-14 14:58,37.215444,-76.555495,4119905.128,361985.2001,0.983333333,771.55,127.5180257,129.6793482,33,285.1325675,1
NNP18,30,NNP18_p30,22-06-14 16:02,37.215702,-76.556492,4119935.206,361897.2035,1.066666667,772.6166667,92.99509501,87.18290157,33,284.6601973,1
NNP18,38,NNP18_p38,24-06-14 01:02,37.216187,-76.556135,4119988.496,361929.7653,33,805.6166667,62.45073994,1.892446665,35,343.4752267,1
NNP18,31,NNP18_p31,24-06-14 09:14,37.216077,-76.556447,4119976.746,361901.8802,8.2,813.8166667,30.25956546,3.69019091,35,326.4006531,1
NNP18,32,NNP18_p32,24-06-14 09:47,37.215645,-76.555701,4119927.729,361967.2874,0.55,814.3666667,81.73596577,148.6108469,35,297.609278,1
NNP18,33,NNP18_p33,24-06-14 10:08,37.215639,-76.555851,4119927.282,361953.9665,0.35,814.7166667,13.32839772,38.08113635,35,292.1495863,1
NNP18,34,NNP18_p34,24-06-14 10:30,37.216052,-76.555282,4119972.275,362005.2081,0.366666667,815.0833333,68.19143362,185.9766372,35,353.9744069,1
NNP18,35,NNP18_p35,24-06-14 10:51,37.215698,-76.556017,4119934.07,361939.3444,0.35,815.4333333,76.14229444,217.5494127,35,293.6670553,1
NNP18,36,NNP18_p36,24-06-14 11:18,37.217045,-76.555272,4120082.432,362007.9046,0.45,815.8833333,163.4374011,363.1942246,35,456.350073,1
NNP18,37,NNP18_p37,24-06-14 11:54,37.216758,-76.558206,4120054.869,361747.0428,0.6,816.4833333,262.3139296,437.1898827,35,412.9635282,1
NNP18,39,NNP18_p39,26-06-14 09:43,37.216173,-76.556747,4119987.835,361875.4356,45.81666667,862.3,144.8387664,3.161268091,37,334.2182251,1
NNP18,40,NNP18_p40,26-06-14 10:16,37.215621,-76.55628,4119925.911,361915.8672,0.55,862.85,73.9546892,134.4630713,37,279.3799728,1
NNP18,41,NNP18_p41,27-06-14 12:32,37.215639,-76.556377,4119928.049,361907.2929,26.26666667,889.1166667,8.836835661,0.336427754,38,279.5408575,1
NNP18,43,NNP18_p43,27-06-14 13:51,37.214674,-76.557895,4119823.198,361770.8351,1.316666667,890.4333333,172.0885336,130.7001521,38,185.740283,1
NNP18,44,NNP18_p44,27-06-14 14:33,37.215349,-76.556126,4119895.508,361929.0363,0.7,891.1333333,173.9435419,248.4907742,38,253.8129992,1
NNP18,45,NNP18_p45,27-06-14 15:10,37.215447,-76.556222,4119906.521,361920.6965,0.616666667,891.75,13.81442844,22.40177584,38,261.8784486,1
NNP18,46,NNP18_p46,27-06-14 15:47,37.217458,-76.555744,4120128.941,361966.7761,0.616666667,892.3666667,227.1430957,368.3401552,38,488.6944545,1
NNP18,42,NNP18_p42,27-06-14 15:56,37.215814,-76.55642,4119947.528,361903.7965,0.15,892.5166667,192.0341287,1280.227525,38,297.9544922,1
NNP18,47,NNP18_p47,27-06-14 16:24,37.21698,-76.556526,4120077.048,361896.5169,0.466666667,892.9833333,129.7244116,277.9808821,38,425.0509727,1
NNP18,48,NNP18_p48,27-06-14 16:45,37.216138,-76.556404,4119983.452,361905.807,0.35,893.3333333,94.05592578,268.7312165,38,333.6665436,1
NNP18,49,NNP18_p49,27-06-14 17:10,37.215964,-76.556645,4119964.498,361884.1051,0.416666667,893.75,28.81365266,69.15276638,38,311.8191005,1
NNP18,50,NNP18_p50,27-06-14 17:36,37.215653,-76.55657,4119929.884,361890.193,0.433333333,894.1833333,35.14529161,81.1045191,38,278.2911006,1
NNP18,51,NNP18_p51,02-07-14 12:18,37.215283,-76.556265,4119888.388,361916.582,114.7,1008.883333,49.17618669,0.42873746,43,243.3142133,1
NNP18,52,NNP18_p52,07-07-14 08:59,37.215727,-76.556346,4119937.767,361910.2041,116.6833333,1125.566667,49.78918808,0.426703512,48,289.6536745,1
NNP18,54,NNP18_p54,12-07-14 18:55,37.218024,-76.5587,4120196.051,361705.5211,129.9333333,1255.5,329.5538729,2.536330474,53,560.0514063,1
NNP18,55,NNP18_p55,12-07-14 19:25,37.215213,-76.557632,4119882.616,361795.1556,0.5,1256,325.9997589,651.9995178,53,234.2015039,1
NNP18,56,NNP18_p56,12-07-14 19:43,37.215339,-76.557375,4119896.22,361818.19,0.3,1256.3,26.75168031,89.1722677,53,243.4973077,1
NNP18,57,NNP18_p57,14-07-14 13:11,37.214049,-76.557793,4119753.707,361778.7454,41.46666667,1297.766667,147.8709966,3.566020819,55,121.3806566,1
NNP18,58,NNP18_p58,19-07-14 18:34,37.21502,-76.557251,4119860.647,361828.611,125.3833333,1423.15,117.9946679,0.941071391,60,206.9761213,1
NNP18,59,NNP18_p59,22-07-14 09:18,37.215473,-76.557868,4119911.807,361774.689,62.73333333,1485.883333,74.32985729,1.184854261,63,267.6381282,1
NNP18,60,NNP18_p60,22-07-14 09:40,37.215387,-76.557552,4119901.804,361802.5718,0.366666667,1486.25,29.62280447,80.78946674,63,251.443186,1
NNP18,61,NNP18_p61,22-07-14 10:05,37.215165,-76.558104,4119877.979,361753.1858,0.416666667,1486.666667,54.83254162,131.5980999,63,242.966206,1
NNP18,62,NNP18_p62,22-07-14 10:28,37.215798,-76.558834,4119949.275,361689.5662,0.383333333,1487.05,95.55403246,249.271389,63,334.9429638,1
NNP18,63,NNP18_p63,22-07-14 10:50,37.215371,-76.558721,4119901.735,361698.8133,0.366666667,1487.416667,48.43098655,132.0845088,63,289.0918953,1
NNP18,64,NNP18_p64,22-07-14 11:11,37.215403,-76.558769,4119905.356,361694.6126,0.35,1487.766667,5.545946402,15.84556115,63,294.3726554,1
NNP18,65,NNP18_p65,22-07-14 11:35,37.215401,-76.557552,4119903.357,361802.5974,0.4,1488.166667,108.003301,270.0082526,63,252.9650436,1
NNP18,66,NNP18_p66,22-07-14 12:00,37.215208,-76.558104,4119882.75,361753.2643,0.416666667,1488.583333,53.46403655,128.3136877,63,247.3279797,1
NNP18,67,NNP18_p67,22-07-14 12:33,37.215374,-76.558297,4119901.449,361736.4417,0.55,1489.133333,25.1525838,45.73197054,63,271.2046897,1
NNP18,68,NNP18_p68,22-07-14 13:00,37.215366,-76.559118,4119901.76,361663.577,0.45,1489.583333,72.8653637,161.9230304,63,308.8797755,1
NNP18,69,NNP18_p69,22-07-14 13:25,37.214698,-76.558399,4119826.597,361726.1568,0.416666667,1490,97.80443721,234.7306493,63,211.2593304,1
NNP18,70,NNP18_p70,22-07-14 13:56,37.215258,-76.558973,4119889.566,361676.2461,0.516666667,1490.516667,80.35031385,155.5167365,63,291.5365211,1
NNP18,71,NNP18_p71,22-07-14 14:18,37.215484,-76.55841,4119913.818,361726.6157,0.366666667,1490.883333,55.90399009,152.4654275,63,286.5603484,1
NNP18,72,NNP18_p72,22-07-14 14:40,37.214746,-76.558716,4119832.385,361698.1158,0.366666667,1491.25,86.27617162,235.2986499,63,233.0783568,1
NNP18,73,NNP18_p73,22-07-14 15:06,37.215851,-76.559048,4119955.468,361670.6742,0.433333333,1491.683333,126.1049813,291.0114952,63,349.6457859,1
NNP18,74,NNP18_p74,22-07-14 15:31,37.214811,-76.559435,4119840.647,361634.4347,0.416666667,1492.1,120.4041669,288.9700005,63,283.8887099,1
NNP18,75,NNP18_p75,22-07-14 15:59,37.214904,-76.559156,4119850.558,361659.3613,0.466666667,1492.566667,26.82467723,57.48145121,63,272.5910062,1
NNP18,76,NNP18_p76,22-07-14 16:19,37.215049,-76.55893,4119866.315,361679.68,0.333333333,1492.9,25.71249927,77.13749781,63,270.9924307,1
NNP29,2,NNP29_p2,27-05-14 11:57,37.213579,-76.548223,4119687.637,362627.0855,NA,0,NA,NA,7,198.1768191,1
NNP29,3,NNP29_p3,31-05-14 11:25,37.219061,-76.544914,4120291.06,362930.6322,95.46666667,95.46666667,675.4701444,7.075455423,11,792.3729573,2
NNP29,4,NNP29_p4,02-06-14 19:50,37.215291,-76.541576,4119867.959,363220.0007,56.41666667,151.8833333,512.590075,9.085791581,13,813.4332573,2
NNP29,5,NNP29_p5,07-06-14 16:50,37.217951,-76.541657,4120163.198,363217.6174,117,268.8833333,295.2486194,2.523492473,18,926.0150736,2
NNP29,6,NNP29_p6,16-06-14 11:08,37.219008,-76.543073,4120282.517,363093.8863,210.3,479.1833333,171.8906887,0.817359433,27,898.7939519,2
NNP29,7,NNP29_p7,16-06-14 12:13,37.22025,-76.541453,4120417.974,363239.8701,1.083333333,480.2666667,199.1478564,183.8287905,27,1097.934222,2
NNP29,8,NNP29_p8,16-06-14 12:39,37.218909,-76.542279,4120270.385,363164.1581,0.433333333,480.7,165.8759171,382.7905779,27,944.2772003,2
NNP29,9,NNP29_p9,16-06-14 13:02,37.21922,-76.542944,4120305.851,363105.7155,0.383333333,481.0833333,68.36208489,178.3358736,27,923.2949027,2
NNP29,11,NNP29_p11,18-06-14 10:44,37.218839,-76.543459,4120264.325,363059.3313,45.7,526.7833333,62.25674811,1.362292081,29,861.049261,2
NNP29,12,NNP29_p12,18-06-14 11:53,37.218866,-76.54215,4120265.428,363175.5265,1.15,527.9333333,116.2004351,101.0438566,29,950.0775415,2
NNP29,13,NNP29_p13,18-06-14 12:51,37.218619,-76.543336,4120239.738,363069.8472,0.966666667,528.9,108.7570253,112.5072675,29,852.3618598,2
NNP29,14,NNP29_p14,21-06-14 16:09,37.221878,-76.543835,4120602.04,363031.4659,75.3,604.2,364.3293337,4.838370965,32,1103.374224,2
NNP29,15,NNP29_p15,21-06-14 16:22,37.219448,-76.54377,4120332.342,363032.838,0.216666667,604.4166667,269.7014903,1244.776109,32,890.5975831,2
NNP29,16,NNP29_p16,21-06-14 16:42,37.221173,-76.54443,4120524.683,362977.3985,0.333333333,604.75,200.1714226,600.5142679,32,1009.050029,2
NNP29,17,NNP29_p17,21-06-14 17:03,37.217453,-76.543395,4120110.458,363062.5039,0.35,605.1,422.8773814,1208.22109,32,767.1512643,2
NNP29,18,NNP29_p18,21-06-14 17:22,37.219059,-76.542537,4120287.401,363141.5371,0.316666667,605.4166667,193.7913103,611.9725589,32,937.7543671,2
NNP29,19,NNP29_p19,21-06-14 17:42,37.217876,-76.543749,4120157.901,363031.8582,0.333333333,605.75,169.7047763,509.114329,32,770.6938908,2
NNP29,21,NNP29_p21,22-06-14 17:28,37.218394,-76.541513,4120212.141,363231.1945,23.76666667,629.5166667,206.5839735,8.692172797,33,963.8624904,2
NNP29,22,NNP29_p22,22-06-14 18:00,37.21857,-76.542554,4120233.171,363139.145,0.533333333,630.05,94.42124417,177.0398328,33,901.5420538,2
NNP29,23,NNP29_p23,22-06-14 18:21,37.218696,-76.542601,4120247.219,363135.2025,0.35,630.4,14.59073714,41.6878204,33,907.1952933,2
NNP29,24,NNP29_p24,22-06-14 18:46,37.217984,-76.543274,4120169.197,363074.2004,0.416666667,630.8166667,99.03882415,237.693178,33,811.0364719,2
NNP29,25,NNP29_p25,22-06-14 19:20,37.218837,-76.543186,4120263.708,363083.5507,0.566666667,631.3833333,94.97240247,167.5983573,33,878.5176199,2
NNP29,30,NNP29_p30,26-06-14 09:20,37.219451,-76.543454,4120332.218,363060.8816,86,717.3833333,72.16306669,0.839105427,37,909.7507597,2
NNP29,31,NNP29_p31,26-06-14 09:41,37.219201,-76.543449,4120304.474,363060.8732,0.35,717.7333333,27.74400127,79.26857506,37,889.9886181,2
NNP29,32,NNP29_p32,26-06-14 10:02,37.219458,-76.543198,4120332.624,363083.6087,0.35,718.0833333,36.18460253,103.3845787,37,925.963757,2
NNP29,33,NNP29_p33,26-06-14 10:25,37.219421,-76.543325,4120328.703,363072.2733,0.383333333,718.4666667,11.99439595,31.28972856,37,915.1933963,2
NNP29,34,NNP29_p34,26-06-14 10:50,37.219231,-76.543515,4120307.898,363055.0713,0.416666667,718.8833333,26.99549646,64.7891915,37,888.3062757,2
NNP29,35,NNP29_p35,27-06-14 17:20,37.218662,-76.54325,4120244.385,363077.5557,30.5,749.3833333,67.37543627,2.209030697,38,861.2224213,2
NNP29,36,NNP29_p36,27-06-14 17:41,37.21867,-76.543196,4120245.194,363082.3615,0.35,749.7333333,4.873417142,13.92404898,38,865.3768005,2
NNP29,37,NNP29_p37,27-06-14 18:05,37.219134,-76.543331,4120296.869,363071.222,0.4,750.1333333,52.86202877,132.1550719,38,892.0673229,2
NNP29,38,NNP29_p38,27-06-14 18:25,37.218778,-76.542408,4120256.038,363152.4754,0.333333333,750.4666667,90.93561223,272.8068367,38,926.1845104,2
NNP29,39,NNP29_p39,28-06-14 15:28,37.218952,-76.543701,4120277.212,363038.0632,21.05,771.5166667,116.3550162,5.527554212,39,854.6009125,2
NNP29,40,NNP29_p40,28-06-14 15:51,37.219204,-76.542944,4120304.076,363105.6866,0.383333333,771.9,72.76399332,189.819113,39,922.0667444,2
NNP29,41,NNP29_p41,28-06-14 16:12,37.218941,-76.543545,4120275.766,363051.8851,0.35,772.25,60.79520953,173.7005987,39,863.5009603,2
NNP29,42,NNP29_p42,28-06-14 16:37,37.219032,-76.543481,4120285.77,363057.7283,0.416666667,772.6666667,11.58546513,27.80511631,39,874.6510436,2
NNP29,43,NNP29_p43,28-06-14 17:03,37.219164,-76.543695,4120300.724,363038.979,0.433333333,773.1,23.98245956,55.34413744,39,871.9001087,2
NNP29,44,NNP29_p44,28-06-14 17:26,37.219287,-76.543261,4120313.743,363077.7097,0.383333333,773.4833333,40.86026779,106.5920029,39,908.4835776,2
NNP29,45,NNP29_p45,28-06-14 17:51,37.219378,-76.542982,4120323.436,363102.6294,0.416666667,773.9,26.73846849,64.17232437,39,933.1203162,2
NNP29,46,NNP29_p46,28-06-14 18:15,37.218735,-76.543395,4120252.694,363064.8219,0.4,774.3,80.21120633,200.5280158,39,857.2291661,2
NNP29,47,NNP29_p47,28-06-14 18:39,37.218504,-76.543406,4120227.081,363063.4282,0.4,774.7,25.65089021,64.12722553,39,839.2055897,2
NNP29,48,NNP29_p48,28-06-14 19:03,37.219164,-76.542982,4120299.693,363102.2426,0.4,775.1,82.33504838,205.8376209,39,916.5621688,2
NNP29,49,NNP29_p49,28-06-14 19:24,37.218888,-76.543787,4120270.236,363030.3168,0.35,775.45,77.72409893,222.0688541,39,844.18687,2
NNP29,50,NNP29_p50,28-06-14 19:45,37.218791,-76.54317,4120258.581,363084.8872,0.35,775.8,55.80114319,159.4318377,39,876.1050522,2
NNP29,51,NNP29_p51,08-07-14 14:45,37.218246,-76.543669,4120198.836,363039.6258,235,1010.8,74.95371475,0.318951978,49,802.7414218,2
NNP29,52,NNP29_p52,12-07-14 13:08,37.21881,-76.544725,4120262.939,362946.9477,94.38333333,1105.183333,112.6872878,1.193932062,53,781.5181587,2
NNP29,53,NNP29_p53,12-07-14 13:30,37.218676,-76.544361,4120247.545,362979.0027,0.366666667,1105.55,35.55978432,96.98122997,53,791.9642864,2
NNP29,54,NNP29_p54,12-07-14 13:53,37.218673,-76.544436,4120247.321,362972.3426,0.383333333,1105.933333,6.663865846,17.38399786,53,787.1928213,2
NQP1,1,NQP1_p1,25-05-13 11:15,37.289419,-76.650746,4128255.75,353676.3978,NA,0,NA,NA,7,67.45231036,1
NQP1,2,NQP1_p2,08-06-13 09:15,37.287944,-76.653425,4128096.247,353436.049,334,334,288.4592739,0.863650521,21,240.2525805,1
NQP1,3,NQP1_p3,08-06-13 09:37,37.288327,-76.654079,4128139.755,353378.8158,0.366666667,334.3666667,71.8928734,196.0714729,21,261.2246346,1
NQP1,4,NQP1_p4,08-06-13 10:30,37.289057,-76.654444,4128221.315,353347.8762,0.883333333,335.25,87.23125844,98.75236804,21,264.6817803,1
NQP1,5,NQP1_p5,08-06-13 11:15,37.288561,-76.654239,4128165.966,353365.0862,0.75,336,57.96288382,77.2838451,21,262.6751079,1
NQP1,6,NQP1_p6,08-06-13 11:40,37.288729,-76.652827,4128182.416,353490.5839,0.416666667,336.4166667,126.5712258,303.770942,21,143.3133349,1
NQP1,7,NQP1_p7,17-06-13 16:41,37.288528,-76.654631,4128162.912,353330.2719,221.0166667,557.4333333,161.494097,0.730687416,30,296.3357961,1
NQP1,8,NQP1_p8,17-06-13 17:01,37.288528,-76.654438,4128162.613,353347.3811,0.333333333,557.7666667,17.11181246,51.33543738,30,280.3914488,1
NQP1,9,NQP1_p9,17-06-13 17:21,37.28855,-76.654417,4128165.021,353349.2854,0.333333333,558.1,3.069987376,9.209962129,30,277.7575345,1
NQP1,10,NQP1_p10,17-06-13 17:41,37.288705,-76.654631,4128182.551,353330.6156,0.333333333,558.4333333,25.60980929,76.82942788,30,289.9822882,1
NQP1,11,NQP1_p11,17-06-13 18:01,37.288491,-76.654685,4128158.891,353325.413,0.333333333,558.7666667,24.22524813,72.67574438,30,302.2725452,1
NQP1,12,NQP1_p12,17-06-13 18:21,37.288593,-76.654691,4128170.217,353325.0792,0.333333333,559.1,11.33091781,33.99275343,30,298.8901054,1
NQP1,13,NQP1_p13,17-06-13 18:45,37.287128,-76.653639,4128006.042,353415.4946,0.4,559.5,187.4256524,468.564131,30,321.6076094,1
NQP1,14,NQP1_p14,17-06-13 19:10,37.288311,-76.654015,4128137.88,353384.4582,0.416666667,559.9166667,135.4419299,325.0606317,30,257.1646702,1
NQP1,15,NQP1_p15,19-06-13 14:15,37.288215,-76.654889,4128128.585,353306.7927,43.08333333,603,78.21973482,1.815545102,32,330.9044244,1
NQP1,16,NQP1_p16,19-06-13 14:35,37.288319,-76.654835,4128140.04,353311.7817,0.333333333,603.3333333,12.49428453,37.4828536,32,321.8120374,1
NQP1,17,NQP1_p17,19-06-13 14:55,37.288566,-76.654921,4128167.578,353304.6376,0.333333333,603.6666667,28.44959769,85.34879308,32,319.1679996,1
NQP1,18,NQP1_p18,19-06-13 15:15,37.288577,-76.654964,4128168.866,353300.847,0.333333333,604,4.003447559,12.01034268,32,322.4111651,1
NQP1,19,NQP1_p19,19-06-13 15:35,37.288365,-76.654696,4128144.928,353324.1932,0.333333333,604.3333333,33.43759708,100.3127912,32,308.4744485,1
